ID,Date,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,t
AS14.24,2014-06-07,8.0,-1.0,106.85,,,,,,,,,,,,,,,,,111.0
AS14.24,2014-06-08,6.5,-1.5,190.76,,,,,,,,,,,,,,,,,112.0
AS14.25,2014-04-08,8.0,0.5,13.176,,,,,,,,,,,,,,,,,51.0
AS14.25,2014-04-09,7.4,0.0,51.726000000000006,,,,,,,,,,,,,,,,,52.0
AS14.25,2014-04-10,6.5,0.25,21.103,,,,,,,,,,,,,,,,,53.0
AS14.25,2014-04-11,7.75,-0.25,0.0,,,,,,,,,,,,,,,,,54.0
AS14.25,2014-04-12,7.0,-0.2,0.0,,,,,,,,,,,,,,,,,55.0
AS14.25,2014-04-13,6.6,-0.4,53.660000000000004,,,,,,,,,,,,,,,,,56.0
AS14.25,2014-04-14,6.4,0.6,7.031000000000001,,,,,,,,,,,,,,,,,57.0
AS14.25,2014-04-15,6.5,-0.25,33.173,,,,,,,,,,,,,,,,,58.0
AS14.25,2014-04-16,7.2,0.2,5.033,,,,,,,,,,,,,,,,,59.0
AS14.25,2014-04-17,6.5,0.0,0.0,,,,,,,,,,,,,,,,,60.0
AS14.25,2014-04-18,6.25,-0.25,0.0,,,,,,,,,,,,,,,,,61.0
AS14.25,2014-04-19,7.5,-0.75,0.0,,,,,,,,,,,,,,,,,62.0
AS14.25,2014-04-20,6.8,0.0,52.599000000000004,,,,,,,,,,,,,,,,,63.0
AS14.25,2014-04-21,7.4,-0.4,51.55500000000001,,,,,,,,,,,,,,,,,64.0
AS14.25,2014-04-22,8.25,0.25,0.0,,,,,,,,,,,,,,,,,65.0
AS14.25,2014-04-23,6.5,-0.5,9.127,,,,,,,,,,,,,,,,,66.0
AS14.25,2014-04-24,6.0,-1.2,41.297,,,,,,,,,,,,,,,,,67.0
AS14.25,2014-04-25,6.25,-0.25,89.212,,,,,,,,,,,,,,,,,68.0
AS14.25,2014-04-26,7.0,0.5,0.0,,,,,,,,,,,,,,,,,69.0
AS14.25,2014-04-27,7.4,0.0,0.0,,,,,,,,,,,,,,,,,70.0
AS14.25,2014-04-28,7.2,0.0,28.181,,,,,,,,,,,,,,,,,71.0
AS14.25,2014-04-29,6.0,-1.2,17.795,,,,,,,,,,,,,,,,,72.0
AS14.25,2014-04-30,6.2,0.8,5.067,,,,,,,,,,,,,,,,,73.0
AS14.25,2014-05-01,7.0,-1.0,15.079,,,,,,,,,,,,,,,,,74.0
AS14.25,2014-05-02,6.5,-0.75,0.0,,,,,,,,,,,,,,,,,75.0
AS14.25,2014-05-03,6.4,-0.25,0.0,,,,,,,,,,,,,,,,,76.0
AS14.25,2014-05-04,7.2,1.0,41.287,,,,,,,,,,,,,,,,,77.0
AS14.25,2014-05-05,6.666666666666667,-1.0,16.079,,,,,,,,,,,,,,,,,78.0
AS14.25,2014-05-06,,,52.233999999999995,,,,,,,,,,,,,,,,,79.0
AS14.25,2014-05-07,6.8,-0.4,6.024,,,,,,,,,,,,,,,,,80.0
AS14.25,2014-05-08,7.0,0.0,13.110999999999999,,,,,,,,,,,,,,,,,81.0
AS14.26,2014-03-23,7.5,0.5,3.0,,,,,,,,,,,,,,,,,35.0
AS14.26,2014-03-24,7.0,-0.25,2.0,,,,,,,,,,,,,,,,,36.0
AS14.26,2014-03-25,6.6,-0.2,0.0,,,,,,,,,,,,,,,,,37.0
AS14.26,2014-03-26,6.4,0.6,0.0,,,,,,,,,,,,,,,,,38.0
AS14.26,2014-03-27,6.2,-0.2,0.0,,,,,,,,,,,,,,,,,39.0
AS14.26,2014-03-28,8.0,0.2,0.0,,,,,,,,,,,,,,,,,40.0
AS14.26,2014-03-29,8.2,-0.2,0.0,,,,,,,,,,,,,,,,,41.0
AS14.26,2014-03-30,7.2,0.0,0.0,,,,,,,,,,,,,,,,,42.0
AS14.26,2014-03-31,7.0,0.6,0.0,,,,,,,,,,,,,,,,,43.0
AS14.26,2014-04-01,6.6,0.4,2.0,,,,,,,,,,,,,,,,,44.0
AS14.26,2014-04-02,6.4,0.0,2.0,,,,,,,,,,,,,,,,,45.0
AS14.26,2014-04-03,6.8,-0.2,0.0,,,,,,,,,,,,,,,,,46.0
AS14.26,2014-04-04,6.75,0.75,0.0,,,,,,,,,,,,,,,,,47.0
AS14.26,2014-04-05,8.0,1.0,2.0,,,,,,,,,,,,,,,,,48.0
AS14.26,2014-04-06,6.75,0.0,0.0,,,,,,,,,,,,,,,,,49.0
AS14.26,2014-04-07,6.75,0.25,3.0,,,,,,,,,,,,,,,,,50.0
AS14.26,2014-04-08,6.4,0.0,0.0,,,,,,,,,,,,,,,,,51.0
AS14.26,2014-04-09,6.4,0.0,0.0,,,,,,,,,,,,,,,,,52.0
AS14.26,2014-04-10,6.6,-0.2,0.0,,,,,,,,,,,,,,,,,53.0
AS14.26,2014-04-11,6.6,0.8,1.0,,,,,,,,,,,,,,,,,54.0
AS14.26,2014-04-12,7.75,1.0,0.0,,,,,,,,,,,,,,,,,55.0
AS14.26,2014-04-13,7.0,-0.2,3.0239999999999996,,,,,,,,,,,,,,,,,56.0
AS14.26,2014-04-14,7.4,0.4,50.385000000000005,,,,,,,,,,,,,,,,,57.0
AS14.26,2014-04-15,6.8,0.2,0.0,,,,,,,,,,,,,,,,,58.0
AS14.26,2014-04-16,6.8,0.2,0.0,,,,,,,,,,,,,,,,,59.0
AS14.26,2014-04-17,6.0,0.0,0.0,,,,,,,,,,,,,,,,,60.0
AS14.26,2014-04-18,7.2,0.6,0.0,,,,,,,,,,,,,,,,,61.0
AS14.26,2014-04-19,8.0,1.0,0.0,,,,,,,,,,,,,,,,,62.0
AS14.26,2014-04-20,8.0,0.6,0.0,,,,,,,,,,,,,,,,,63.0
AS14.26,2014-04-21,6.4,-0.2,0.0,,,,,,,,,,,,,,,,,64.0
AS14.26,2014-04-22,7.25,0.5,6.219,,,,,,,,,,,,,,,,,65.0
AS14.26,2014-04-23,6.2,0.2,12.222999999999999,,,,,,,,,,,,,,,,,66.0
AS14.26,2014-04-24,5.8,0.0,37.258,,,,,,,,,,,,,,,,,67.0
AS14.26,2014-04-25,6.6,0.2,103.807,,,,,,,,,,,,,,,,,68.0
AS14.26,2014-04-26,8.0,1.0,0.0,,,,,,,,,,,,,,,,,69.0
AS14.26,2014-04-27,7.8,0.8,25.162,,,,,,,,,,,,,,,,,70.0
AS14.26,2014-04-28,8.0,1.0,0.0,,,,,,,,,,,,,,,,,71.0
AS14.26,2014-04-29,6.6,0.6,59.313,,,,,,,,,,,,,,,,,72.0
AS14.26,2014-04-30,6.2,-0.2,0.0,,,,,,,,,,,,,,,,,73.0
AS14.26,2014-05-01,6.8,0.0,0.0,,,,,,,,,,,,,,,,,74.0
AS14.26,2014-05-02,7.2,0.2,12.075999999999999,,,,,,,,,,,,,,,,,75.0
AS14.26,2014-05-03,7.8,0.0,0.0,,,,,,,,,,,,,,,,,76.0
AS14.26,2014-05-04,7.4,-0.2,0.0,,,,,,,,,,,,,,,,,77.0
AS14.26,2014-05-05,6.5,0.25,0.0,,,,,,,,,,,,,,,,,78.0
AS14.26,2014-05-06,,,0.0,,,,,,,,,,,,,,,,,79.0
AS14.26,2014-05-07,6.8,0.0,0.0,,,,,,,,,,,,,,,,,80.0
AS14.26,2014-05-08,6.6,-0.2,77.72200000000001,,,,,,,,,,,,,,,,,81.0
AS14.26,2014-05-09,6.8,0.2,26.515,,,,,,,,,,,,,,,,,82.0
AS14.26,2014-05-10,8.0,0.6,77.20599999999999,,,,,,,,,,,,,,,,,83.0
AS14.26,2014-05-11,6.2,0.4,20.032999999999998,,,,,,,,,,,,,,,,,84.0
AS14.26,2014-05-12,6.4,0.0,0.0,,,,,,,,,,,,,,,,,85.0
AS14.26,2014-05-13,7.0,0.4,0.0,,,,,,,,,,,,,,,,,86.0
AS14.26,2014-05-14,6.0,0.0,0.0,,,,,,,,,,,,,,,,,87.0
AS14.26,2014-05-15,6.4,0.2,0.0,,,,,,,,,,,,,,,,,88.0
AS14.26,2014-05-16,7.4,0.6,0.0,,,,,,,,,,,,,,,,,89.0
AS14.26,2014-05-17,7.4,0.5,0.0,,,,,,,,,,,,,,,,,90.0
AS14.26,2014-05-18,7.2,0.4,0.0,,,,,,,,,,,,,,,,,91.0
AS14.26,2014-05-19,7.4,-0.4,0.0,,,,,,,,,,,,,,,,,92.0
AS14.26,2014-05-20,7.6,-0.4,0.0,,,,,,,,,,,,,,,,,93.0
AS14.26,2014-05-21,7.0,0.2,8.031,,,,,,,,,,,,,,,,,94.0
AS14.26,2014-05-22,6.6,-0.2,8.066,,,,,,,,,,,,,,,,,95.0
AS14.26,2014-05-23,6.2,0.2,0.0,,,,,,,,,,,,,,,,,96.0
AS14.26,2014-05-24,7.6,-0.2,0.0,,,,,,,,,,,,,,,,,97.0
AS14.26,2014-05-25,8.0,-0.5,0.0,,,,,,,,,,,,,,,,,98.0
AS14.26,2014-05-26,7.2,0.2,98.80799999999999,,,,,,,,,,,,,,,,,99.0
AS14.26,2014-05-27,5.8,0.0,131.164,,,,,,,,,,,,,,,,,100.0
AS14.26,2014-05-28,5.4,0.6,184.321,,,,,,,,,,,,,,,,,101.0
AS14.26,2014-05-29,7.4,0.0,7.0489999999999995,,,,,,,,,,,,,,,,,102.0
AS14.26,2014-05-30,6.4,-0.4,0.0,,,,,,,,,,,,,,,,,103.0
AS14.27,2014-04-03,7.4,-0.4,1084.116,,,,,,,,,,,,,,,,,46.0
AS14.27,2014-04-04,7.0,1.0,106.467,,,,,,,,,,,,,,,,,47.0
AS14.27,2014-04-05,7.4,-0.2,19.125,,,,,,,,,,,,,,,,,48.0
AS14.27,2014-04-06,7.0,-1.0,25.473999999999997,,,,,,,,,,,,,,,,,49.0
AS14.27,2014-04-07,7.6,1.0,0.0,,,,,,,,,,,,,,,,,50.0
AS14.27,2014-04-08,7.6,-0.6,0.0,,,,,,,,,,,,,,,,,51.0
AS14.27,2014-04-09,7.0,0.4,0.0,,,,,,,,,,,,,,,,,52.0
AS14.27,2014-04-10,7.4,-0.2,0.0,,,,,,,,,,,,,,,,,53.0
AS14.27,2014-04-11,5.8,0.4,0.0,,,,,,,,,,,,,,,,,54.0
AS14.27,2014-04-12,7.0,0.25,0.0,,,,,,,,,,,,,,,,,55.0
AS14.27,2014-04-13,8.75,0.5,0.0,,,,,,,,,,,,,,,,,56.0
AS14.27,2014-04-14,7.6,-0.8,29.346999999999998,,,,,,,,,,,,,,,,,57.0
AS14.27,2014-04-15,7.2,-0.6,0.0,,,,,,,,,,,,,,,,,58.0
AS14.27,2014-04-16,7.8,-1.4,0.0,,,,,,,,,,,,,,,,,59.0
AS14.27,2014-04-17,7.6,0.2,0.0,,,,,,,,,,,,,,,,,60.0
AS14.27,2014-04-18,8.6,0.0,0.0,,,,,,,,,,,,,,,,,61.0
AS14.27,2014-04-19,7.5,-0.25,0.0,,,,,,,,,,,,,,,,,62.0
AS14.27,2014-04-20,7.2,-0.4,0.0,,,,,,,,,,,,,,,,,63.0
AS14.27,2014-04-21,6.8,0.0,96.97300000000001,,,,,,,,,,,,,,,,,64.0
AS14.27,2014-04-22,7.8,-1.0,0.0,,,,,,,,,,,,,,,,,65.0
AS14.27,2014-04-23,8.0,0.0,0.0,,,,,,,,,,,,,,,,,66.0
AS14.27,2014-04-24,7.6,0.6,0.0,,,,,,,,,,,,,,,,,67.0
AS14.27,2014-04-25,7.6,1.2,30.761,,,,,,,,,,,,,,,,,68.0
AS14.27,2014-04-26,9.333333333333334,0.6666666666666666,60.370999999999995,,,,,,,,,,,,,,,,,69.0
AS14.27,2014-04-27,8.0,0.4,0.0,,,,,,,,,,,,,,,,,70.0
AS14.27,2014-04-28,7.8,0.2,0.0,,,,,,,,,,,,,,,,,71.0
AS14.27,2014-04-29,7.2,-1.2,0.0,,,,,,,,,,,,,,,,,72.0
AS14.27,2014-04-30,6.6,1.2,0.0,,,,,,,,,,,,,,,,,73.0
AS14.27,2014-05-01,7.6,0.4,0.0,,,,,,,,,,,,,,,,,74.0
AS14.27,2014-05-02,7.2,-1.0,0.0,,,,,,,,,,,,,,,,,75.0
AS14.27,2014-05-03,6.4,1.2,0.0,,,,,,,,,,,,,,,,,76.0
AS14.27,2014-05-04,7.4,-0.2,0.0,,,,,,,,,,,,,,,,,77.0
AS14.27,2014-05-05,7.666666666666667,0.0,0.0,,,,,,,,,,,,,,,,,78.0
AS14.27,2014-05-06,,,0.0,,,,,,,,,,,,,,,,,79.0
AS14.27,2014-05-07,7.8,0.6,0.0,,,,,,,,,,,,,,,,,80.0
AS14.27,2014-05-08,7.0,0.6,0.0,,,,,,,,,,,,,,,,,81.0
AS14.27,2014-05-09,6.4,1.2,23.144000000000002,,,,,,,,,,,,,,,,,82.0
AS14.27,2014-05-10,6.6,0.6,77.999,,,,,,,,,,,,,,,,,83.0
AS14.27,2014-05-11,7.0,1.4,303.35699999999997,,,,,,,,,,,,,,,,,84.0
AS14.27,2014-05-12,7.8,0.0,31.066999999999997,,,,,,,,,,,,,,,,,85.0
AS14.27,2014-05-13,6.8,0.8,844.8080000000001,,,,,,,,,,,,,,,,,86.0
AS14.27,2014-05-14,7.5,1.0,464.58399999999995,,,,,,,,,,,,,,,,,87.0
AS14.27,2014-05-15,7.0,1.5,0.5,,,,,,,,,,,,,,,,,88.0
AS14.28,2014-03-31,6.5,0.0,6.177,,,,,,,,,,,,,,,,,43.0
AS14.28,2014-04-01,7.5,0.0,0.0,,,,,,,,,,,,,,,,,44.0
AS14.28,2014-04-02,6.8,-0.2,45.055,,,,,,,,,,,,,,,,,45.0
AS14.28,2014-04-03,8.0,0.0,87.685,,,,,,,,,,,,,,,,,46.0
AS14.28,2014-04-04,5.75,-0.5,57.53,,,,,,,,,,,,,,,,,47.0
AS14.28,2014-04-05,7.6,-0.8,5.05,,,,,,,,,,,,,,,,,48.0
AS14.28,2014-04-06,7.2,-0.6,0.0,,,,,,,,,,,,,,,,,49.0
AS14.28,2014-04-07,8.0,0.2,100.14099999999999,,,,,,,,,,,,,,,,,50.0
AS14.28,2014-04-08,7.8,-0.2,54.05500000000001,,,,,,,,,,,,,,,,,51.0
AS14.28,2014-04-09,7.0,-1.0,0.0,,,,,,,,,,,,,,,,,52.0
AS14.28,2014-04-10,7.0,-1.0,0.0,,,,,,,,,,,,,,,,,53.0
AS14.28,2014-04-11,7.4,-0.6,10.104,,,,,,,,,,,,,,,,,54.0
AS14.28,2014-04-12,7.8,-0.75,42.271,,,,,,,,,,,,,,,,,55.0
AS14.28,2014-04-13,7.2,-0.6,106.85900000000001,,,,,,,,,,,,,,,,,56.0
AS14.28,2014-04-14,6.8,-1.0,66.258,,,,,,,,,,,,,,,,,57.0
AS14.28,2014-04-15,6.8,-0.2,43.824,,,,,,,,,,,,,,,,,58.0
AS14.28,2014-04-16,6.2,0.6,79.236,,,,,,,,,,,,,,,,,59.0
AS14.28,2014-04-17,7.8,-0.5,0.0,,,,,,,,,,,,,,,,,60.0
AS14.28,2014-04-18,5.8,-0.2,71.178,,,,,,,,,,,,,,,,,61.0
AS14.28,2014-04-19,6.75,-0.5,22.188000000000002,,,,,,,,,,,,,,,,,62.0
AS14.28,2014-04-20,7.8,-0.4,0.0,,,,,,,,,,,,,,,,,63.0
AS14.28,2014-04-21,8.0,-0.25,39.01,,,,,,,,,,,,,,,,,64.0
AS14.28,2014-04-22,7.25,-0.75,44.756,,,,,,,,,,,,,,,,,65.0
AS14.28,2014-04-23,7.0,0.3333333333333333,53.44,,,,,,,,,,,,,,,,,66.0
AS14.28,2014-04-24,8.0,-0.2,130.565,,,,,,,,,,,,,,,,,67.0
AS14.28,2014-04-25,7.0,-0.2,62.71,,,,,,,,,,,,,,,,,68.0
AS14.28,2014-04-26,8.0,0.0,104.55700000000002,,,,,,,,,,,,,,,,,69.0
AS14.28,2014-04-27,7.25,0.25,170.37199999999999,,,,,,,,,,,,,,,,,70.0
AS14.28,2014-04-28,7.5,-0.5,0.0,,,,,,,,,,,,,,,,,71.0
AS14.28,2014-04-29,7.0,-0.2,0.0,,,,,,,,,,,,,,,,,72.0
AS14.28,2014-04-30,6.2,-0.2,0.0,,,,,,,,,,,,,,,,,73.0
AS14.28,2014-05-01,6.4,-0.6,40.242,,,,,,,,,,,,,,,,,74.0
AS14.28,2014-05-02,6.8,-0.5,0.0,,,,,,,,,,,,,,,,,75.0
AS14.28,2014-05-03,7.4,0.0,43.93,,,,,,,,,,,,,,,,,76.0
AS14.28,2014-05-04,6.8,-0.4,30.084,,,,,,,,,,,,,,,,,77.0
AS14.28,2014-05-05,7.0,0.5,53.47,,,,,,,,,,,,,,,,,78.0
AS14.28,2014-05-06,,,31.711,,,,,,,,,,,,,,,,,79.0
AS14.28,2014-05-07,6.333333333333333,0.0,9.186,,,,,,,,,,,,,,,,,80.0
AS14.28,2014-05-08,6.5,0.0,1240.5869999999995,,,,,,,,,,,,,,,,,81.0
AS14.29,2014-04-02,8.5,0.25,14.126000000000001,,,,,,,,,,,,,,,,,45.0
AS14.29,2014-04-03,7.25,-1.0,0.0,,,,,,,,,,,,,,,,,46.0
AS14.29,2014-04-04,8.0,-1.25,0.0,,,,,,,,,,,,,,,,,47.0
AS14.29,2014-04-05,8.2,0.8,0.0,,,,,,,,,,,,,,,,,48.0
AS14.29,2014-04-06,7.75,0.0,15.058,,,,,,,,,,,,,,,,,49.0
AS14.29,2014-04-07,7.2,-0.6,0.0,,,,,,,,,,,,,,,,,50.0
AS14.29,2014-04-08,7.8,-0.8,0.0,,,,,,,,,,,,,,,,,51.0
AS14.29,2014-04-09,7.6,0.4,2.0149999999999997,,,,,,,,,,,,,,,,,52.0
AS14.29,2014-04-10,8.6,0.4,0.0,,,,,,,,,,,,,,,,,53.0
AS14.29,2014-04-11,7.2,0.2,4.041,,,,,,,,,,,,,,,,,54.0
AS14.29,2014-04-12,8.25,1.0,0.0,,,,,,,,,,,,,,,,,55.0
AS14.29,2014-04-13,8.2,0.0,0.0,,,,,,,,,,,,,,,,,56.0
AS14.29,2014-04-14,8.0,-0.8,0.0,,,,,,,,,,,,,,,,,57.0
AS14.29,2014-04-15,8.25,-0.5,0.0,,,,,,,,,,,,,,,,,58.0
AS14.29,2014-04-16,7.8,0.0,0.0,,,,,,,,,,,,,,,,,59.0
AS14.29,2014-04-17,7.6,0.8,3.018,,,,,,,,,,,,,,,,,60.0
AS14.29,2014-04-18,8.0,-0.25,4.031000000000001,,,,,,,,,,,,,,,,,61.0
AS14.29,2014-04-19,7.0,-0.6,0.0,,,,,,,,,,,,,,,,,62.0
AS14.29,2014-04-20,7.5,-0.5,0.0,,,,,,,,,,,,,,,,,63.0
AS14.29,2014-04-21,7.2,0.0,0.0,,,,,,,,,,,,,,,,,64.0
AS14.29,2014-04-22,6.4,-0.2,8.087,,,,,,,,,,,,,,,,,65.0
AS14.29,2014-04-23,7.6,0.6,27.061999999999998,,,,,,,,,,,,,,,,,66.0
AS14.29,2014-04-24,7.8,0.2,0.0,,,,,,,,,,,,,,,,,67.0
AS14.29,2014-04-25,7.5,0.0,3.0600000000000005,,,,,,,,,,,,,,,,,68.0
AS14.29,2014-04-26,6.0,0.0,0.0,,,,,,,,,,,,,,,,,69.0
AS14.29,2014-04-27,6.5,-0.75,0.0,,,,,,,,,,,,,,,,,70.0
AS14.29,2014-04-28,7.0,-0.4,0.0,,,,,,,,,,,,,,,,,71.0
AS14.29,2014-04-29,7.6,0.4,0.0,,,,,,,,,,,,,,,,,72.0
AS14.29,2014-04-30,7.8,-0.4,0.0,,,,,,,,,,,,,,,,,73.0
AS14.29,2014-05-01,7.6,0.0,0.0,,,,,,,,,,,,,,,,,74.0
AS14.29,2014-05-02,,,2.299,,,,,,,,,,,,,,,,,75.0
AS14.29,2014-05-03,8.0,1.0,0.0,,,,,,,,,,,,,,,,,76.0
AS14.29,2014-05-04,8.0,-1.0,0.0,,,,,,,,,,,,,,,,,77.0
AS14.29,2014-05-05,7.333333333333333,-0.3333333333333333,0.0,,,,,,,,,,,,,,,,,78.0
AS14.29,2014-05-06,,,0.0,,,,,,,,,,,,,,,,,79.0
AS14.29,2014-05-07,7.8,-0.2,0.0,,,,,,,,,,,,,,,,,80.0
AS14.29,2014-05-08,7.8,0.4,0.0,,,,,,,,,,,,,,,,,81.0
AS14.29,2014-05-09,7.4,-0.4,0.0,,,,,,,,,,,,,,,,,82.0
AS14.29,2014-05-10,7.0,-0.2,3.094,,,,,,,,,,,,,,,,,83.0
AS14.29,2014-05-11,7.0,-0.8,0.0,,,,,,,,,,,,,,,,,84.0
AS14.29,2014-05-12,7.6,-0.2,0.0,,,,,,,,,,,,,,,,,85.0
AS14.29,2014-05-13,8.2,0.6,28.22,,,,,,,,,,,,,,,,,86.0
AS14.29,2014-05-14,7.6,0.2,134.873,,,,,,,,,,,,,,,,,87.0
AS14.29,2014-05-15,6.0,-0.5,0.0,,,,,,,,,,,,,,,,,88.0
AS14.30,2014-03-20,7.0,0.3333333333333333,31.155,,,,,,,,,,,,,,,,,32.0
AS14.30,2014-03-21,7.8,-0.4,87.215,,,,,,,,,,,,,,,,,33.0
AS14.30,2014-03-22,7.6,-0.8,74.434,,,,,,,,,,,,,,,,,34.0
AS14.30,2014-03-23,7.8,-0.6,366.93700000000007,,,,,,,,,,,,,,,,,35.0
AS14.30,2014-03-24,7.8,-0.2,15.07,,,,,,,,,,,,,,,,,36.0
AS14.30,2014-03-25,8.0,-0.2,0.0,,,,,,,,,,,,,,,,,37.0
AS14.30,2014-03-26,6.8,0.2,6.087000000000001,,,,,,,,,,,,,,,,,38.0
AS14.30,2014-03-27,7.75,-0.75,0.0,,,,,,,,,,,,,,,,,39.0
AS14.30,2014-03-28,7.8,0.0,0.0,,,,,,,,,,,,,,,,,40.0
AS14.30,2014-03-29,8.4,-1.4,0.0,,,,,,,,,,,,,,,,,41.0
AS14.30,2014-03-30,7.6,-1.2,1.0070000000000001,,,,,,,,,,,,,,,,,42.0
AS14.30,2014-03-31,7.6,-0.8,0.0,,,,,,,,,,,,,,,,,43.0
AS14.30,2014-04-01,7.8,-1.2,0.0,,,,,,,,,,,,,,,,,44.0
AS14.30,2014-04-02,7.6,-0.6,0.0,,,,,,,,,,,,,,,,,45.0
AS14.30,2014-04-03,8.0,0.2,0.0,,,,,,,,,,,,,,,,,46.0
AS14.30,2014-04-04,7.8,-1.2,0.0,,,,,,,,,,,,,,,,,47.0
AS14.30,2014-04-05,8.0,-0.8,0.0,,,,,,,,,,,,,,,,,48.0
AS14.30,2014-04-06,8.0,-1.2,97.50500000000001,,,,,,,,,,,,,,,,,49.0
AS14.30,2014-04-07,7.6,0.0,74.886,,,,,,,,,,,,,,,,,50.0
AS14.30,2014-04-08,7.8,-0.6,0.0,,,,,,,,,,,,,,,,,51.0
AS14.30,2014-04-09,7.75,-0.5,0.0,,,,,,,,,,,,,,,,,52.0
AS14.30,2014-04-10,8.2,-1.0,0.0,,,,,,,,,,,,,,,,,53.0
AS14.30,2014-04-11,7.666666666666667,-0.6666666666666666,8.032,,,,,,,,,,,,,,,,,54.0
AS14.30,2014-04-12,7.8,-1.0,0.0,,,,,,,,,,,,,,,,,55.0
AS14.30,2014-04-13,7.2,-1.6,0.0,,,,,,,,,,,,,,,,,56.0
AS14.30,2014-04-14,7.75,-0.25,0.0,,,,,,,,,,,,,,,,,57.0
AS14.30,2014-04-15,7.6,-1.4,0.0,,,,,,,,,,,,,,,,,58.0
AS14.30,2014-04-16,8.4,-0.4,0.0,,,,,,,,,,,,,,,,,59.0
AS14.30,2014-04-17,7.6,-0.8,0.0,,,,,,,,,,,,,,,,,60.0
AS14.30,2014-04-18,7.4,-1.2,0.0,,,,,,,,,,,,,,,,,61.0
AS14.30,2014-04-19,7.8,-1.2,3.008,,,,,,,,,,,,,,,,,62.0
AS14.30,2014-04-20,7.75,-1.25,0.0,,,,,,,,,,,,,,,,,63.0
AS14.30,2014-04-21,7.8,-1.6,0.0,,,,,,,,,,,,,,,,,64.0
AS14.30,2014-04-22,8.0,-0.8,0.0,,,,,,,,,,,,,,,,,65.0
AS14.30,2014-04-23,7.6,-1.4,0.0,,,,,,,,,,,,,,,,,66.0
AS14.30,2014-04-24,8.2,-1.2,0.0,,,,,,,,,,,,,,,,,67.0
AS14.30,2014-04-25,7.5,-1.0,0.0,,,,,,,,,,,,,,,,,68.0
AS14.30,2014-04-26,7.8,-1.2,7.026,,,,,,,,,,,,,,,,,69.0
AS14.30,2014-04-27,7.8,-1.0,23.033,,,,,,,,,,,,,,,,,70.0
AS14.30,2014-04-28,8.0,-1.0,45.295,,,,,,,,,,,,,,,,,71.0
AS14.30,2014-04-29,8.0,-1.0,88.487,,,,,,,,,,,,,,,,,72.0
AS14.30,2014-04-30,7.8,-1.2,102.61399999999999,,,,,,,,,,,,,,,,,73.0
AS14.30,2014-05-01,8.2,-1.0,47.589999999999996,,,,,,,,,,,,,,,,,74.0
AS14.30,2014-05-02,8.0,-1.0,123.998,,,,,,,,,,,,,,,,,75.0
AS14.30,2014-05-03,7.8,-1.2,9.033,,,,,,,,,,,,,,,,,76.0
AS14.30,2014-05-04,7.8,-1.4,1005.251,,,,,,,,,,,,,,,,,77.0
AS14.30,2014-05-05,8.0,-1.0,1.0,,,,,,,,,,,,,,,,,78.0
AS14.31,2014-04-02,6.666666666666667,0.0,142.03699999999998,,,,,,,,,,,,,,,,,45.0
AS14.31,2014-04-03,6.6,0.6,60.230000000000004,,,,,,,,,,,,,,,,,46.0
AS14.31,2014-04-04,6.8,0.4,208.44900000000004,,,,,,,,,,,,,,,,,47.0
AS14.31,2014-04-05,7.4,0.8,124.52,,,,,,,,,,,,,,,,,48.0
AS14.31,2014-04-06,6.6,0.0,40.253,,,,,,,,,,,,,,,,,49.0
AS14.31,2014-04-07,6.6,0.2,0.0,,,,,,,,,,,,,,,,,50.0
AS14.31,2014-04-08,7.0,0.6,117.86999999999998,,,,,,,,,,,,,,,,,51.0
AS14.31,2014-04-09,7.0,0.2,63.32899999999999,,,,,,,,,,,,,,,,,52.0
AS14.31,2014-04-10,7.2,0.4,398.533,,,,,,,,,,,,,,,,,53.0
AS14.31,2014-04-11,7.8,0.6,946.1750000000001,,,,,,,,,,,,,,,,,54.0
AS14.31,2014-04-12,7.0,0.6,0.0,,,,,,,,,,,,,,,,,55.0
AS14.31,2014-04-13,6.8,-0.6,204.96300000000002,,,,,,,,,,,,,,,,,56.0
AS14.31,2014-04-14,6.2,-0.8,20.634,,,,,,,,,,,,,,,,,57.0
AS14.31,2014-04-15,7.0,0.0,157.271,,,,,,,,,,,,,,,,,58.0
AS14.31,2014-04-16,6.75,0.0,143.47199999999998,,,,,,,,,,,,,,,,,59.0
AS14.31,2014-04-17,7.0,0.6,129.08,,,,,,,,,,,,,,,,,60.0
AS14.31,2014-04-18,6.8,0.2,8.041,,,,,,,,,,,,,,,,,61.0
AS14.31,2014-04-19,7.8,0.8,79.219,,,,,,,,,,,,,,,,,62.0
AS14.31,2014-04-20,8.0,1.2,248.96,,,,,,,,,,,,,,,,,63.0
AS14.31,2014-04-21,6.4,0.2,115.119,,,,,,,,,,,,,,,,,64.0
AS14.31,2014-04-22,7.0,0.0,1202.8869999999997,,,,,,,,,,,,,,,,,65.0
AS14.31,2014-04-23,7.0,0.8,1055.7,,,,,,,,,,,,,,,,,66.0
AS14.31,2014-04-24,6.5,0.25,560.014,,,,,,,,,,,,,,,,,67.0
AS14.31,2014-04-25,7.0,1.0,213.105,,,,,,,,,,,,,,,,,68.0
